"PlayerID","FirstName","LastName","Multiplicity"
8467497,"Rastislav","Stana",1
8467511,"Antero","Niittymaki",1
8467548,"Matthew","Yeats",1
8467830,"Cody","Rudkowsky",1
8467895,"Maxime","Ouellet",1
8467913,"Alex","Auld",1
8467950,"Craig","Anderson",1
8467959,"Sebastien","Caron",1
8467972,"Rob","Zepp",1
8468011,"Ryan","Miller",1
8468037,"Martin","Prusek",1
8468038,"Michael","Leighton",1
8468166,"Curtis","Sanford",1
8468477,"Derek","Gustafson",1
8468481,"Rick","DiPietro",1
8468524,"Ilya","Bryzgalov",1
8468540,"Dan","Ellis",1
8468550,"Mikael","Tellqvist",1
8468646,"Nolan","Schaefer",1
8468651,"Roman","Cechmanek",1
8468685,"Henrik","Lundqvist",1
8468720,"Adam","Berkhoel",1
8468741,"Reinhard","Divis",1
8469152,"Ty","Conklin",1
8469461,"Pascal","Leclaire",1
8469463,"Dan","Blackburn",1
8469479,"Jason","Bacashihua",1
8469482,"Adam","Munro",1
8469514,"Peter","Budaj",1
8469529,"Michael","Garnett",1
8469548,"Ray","Emery",1
8469608,"Mike","Smith",1
8469613,"Andy","Chiodo",1
8469636,"Pasi","Nurminen",1
8469658,"Cristobal","Huet",1
8469675,"Martin","Gerber",1
8469732,"Joey","MacDonald",1
8470074,"Jeff","Deslauriers",1
8470084,"Hannu","Toivonen",1
8470090,"Fredrik","Norrena",1
8470093,"Mike","McKenna",1
8470140,"Kari","Lehtonen",1
8470147,"Curtis","McElhinney",1
8470216,"Josh","Harding",1
8470263,"David","Leneveu",1
8470264,"Barry","Brust",1
8470266,"Tobias","Stephan",1
8470320,"Cam","Ward",1
8470584,"Wade","Dubielewicz",1
8470594,"Marc-Andre","Fleury",1
8470645,"Corey","Crawford",1
8470657,"Jimmy","Howard",1
8470800,"Mike","Brodeur",1
8470860,"Jaroslav","Halak",1
8470880,"Brian","Elliott",1
8471186,"Yann","Danis",1
8471219,"Al","Montoya",1
8471227,"Devan","Dubnyk",1
8471239,"Cory","Schneider",1
8471251,"Justin","Peters",1
8471301,"Jeff","Glass",1
8471302,"Justin","Pogge",1
8471305,"Daniel","Lacosta",1
8471306,"Thomas","Greiss",1
8471403,"Karri","Ramo",1
8471418,"Anton","Khudobin",1
8471433,"Daniel","Taylor",1
8471469,"Pekka","Rinne",1
8471526,"Michael","Wall",1
8471679,"Carey","Price",1
8471695,"Tuukka","Rask",1
8471715,"Ondrej","Pavelec",1
8471734,"Jonathan","Quick",1
8471750,"Ben","Bishop",1
8471774,"Alex","Stalock",1
8471915,"Vitaly","Kolesnik",1
8473404,"Niklas","Backstrom",1
8473414,"Leland","Irving",1
8473434,"Chad","Johnson",1
8473461,"Steve","Mason",1
8473499,"Reto","Berra",1
8473503,"James","Reimer",1
8473523,"Jhonas","Enroth",1
8473541,"Jonathan","Bernier",1
8473553,"Jeff","Zatkoff",1
8473575,"Semyon","Varlamov",1
8473607,"Michal","Neuvirth",1
8473614,"Richard","Bachman",1
8473638,"Cedrick","Desjardins",1
8473972,"Jonas","Hiller",1
8473975,"Erik","Ersberg",1
8474057,"Allen","York",1
8474092,"Jeremy","Smith",1
8474152,"Scott","Darling",1
8474202,"John","Curry",1
8474488,"Matt","Climie",1
8474550,"Antti","Niemi",1
8474591,"Tom","McCollum",1
8474593,"Jacob","Markstrom",1
8474596,"Jake","Allen",1
8474636,"Michael","Hutchinson",1
8474651,"Braden","Holtby",1
8474667,"Harri","Sateri",1
8474682,"Dustin","Tokarski",1
8474690,"Kevin","Poulin",1
8474765,"Anders","Lindback",1
8474771,"Peter","Mannino",1
8474855,"Nathan","Lawson",1
8474889,"Martin","Jones",1
8475097,"Brad","Thiessen",1
8475156,"Mikko","Koskinen",1
8475195,"Anders","Nilsson",1
8475215,"Robin","Lehner",1
8475234,"J-F","Berube",1
8475252,"Matt","Hackett",1
8475277,"Edward","Pasquale",1
8475299,"Joni","Ortio",1
8475311,"Darcy","Kuemper",1
